FL_DATE,DEP_DELAY,ARR_DELAY,AIR_TIME,DISTANCE,DEP_TIME,ARR_TIME
2006-01-04,-4,-3,284,2586,7.766667,16.1
2006-01-05,-1,4,294,2586,7.8166666,16.216667
2006-01-06,-4,-12,292,2586,7.766667,15.95
2006-01-07,-6,-14,282,2586,7.733333,15.916667
2006-01-08,9,13,286,2586,7.983333,16.366667
2006-01-09,1,11,310,2586,7.85,16.333334
2006-01-10,-5,0,296,2586,7.75,16.15
2006-01-11,-4,6,301,2586,7.766667,16.25
2006-01-12,-4,-3,291,2586,7.766667,16.1
2006-01-13,-5,26,318,2586,7.75,16.583334
2006-01-14,5,6,299,2586,7.9166665,16.25
2006-01-15,-5,-25,277,2586,7.75,15.733334
2006-01-16,-4,-10,288,2586,7.766667,15.983334
2006-01-17,-2,1,300,2586,7.8,16.166666
2006-01-18,70,72,275,2586,9,17.35
2006-01-19,-5,-15,288,2586,7.75,15.9
2006-01-20,-3,-20,279,2586,7.7833333,15.816667
2006-01-21,-5,-10,286,2586,7.75,15.983334
2006-01-22,3,-11,287,2586,7.883333,15.966666
2006-01-23,-6,2,304,2586,7.733333,16.183332
2006-01-24,-3,-12,292,2586,7.7833333,15.95
2006-01-25,-5,-6,290,2586,7.75,16.05
2006-01-27,0,-16,286,2586,7.8333335,15.883333
2006-01-28,-3,-13,291,2586,7.7833333,15.933333
2006-01-29,-2,6,296,2586,7.8,16.25
2006-01-30,-3,-15,290,2586,7.7833333,15.9
2006-01-31,-6,-7,300,2586,7.733333,16.033333
2006-01-01,18,41,382,2611,8.3,12.183333
2006-01-02,86,102,385,2611,9.433333,13.2
2006-01-04,-2,-21,356,2611,7.9666667,11.15
2006-01-05,-4,-31,342,2611,7.9333334,10.983334
2006-01-06,-3,-29,344,2611,7.95,11.016666
2006-01-07,-5,-29,347,2611,7.9166665,11.016666
2006-01-08,-3,25,370,2611,7.95,11.916667
2006-01-09,-4,-21,354,2611,7.9333334,11.15
2006-01-10,-5,-12,359,2611,7.9166665,11.3
2006-01-11,-2,-25,344,2611,7.9666667,11.083333
2006-01-12,-8,-30,349,2611,7.866667,11
2006-01-13,0,-29,340,2611,8,11.016666
2006-01-14,0,-5,354,2611,8,11.416667
2006-01-15,3,44,351,2611,8.05,12.233334
2006-01-16,-2,-24,343,2611,7.9666667,11.1
2006-01-17,-4,-8,359,2611,7.9333334,11.366667
2006-01-18,-5,10,377,2611,7.9166665,11.666667
2006-01-19,-4,12,380,2611,7.9333334,11.7
2006-01-20,0,21,391,2611,8,11.85
2006-01-21,3,14,382,2611,8.05,11.733334
2006-01-22,-9,-13,359,2611,7.85,11.283334
2006-01-23,49,113,348,2611,8.816667,13.383333
2006-01-24,4,-17,351,2611,8.066667,11.216666
2006-01-25,2,22,342,2611,8.033334,11.866667
2006-01-26,0,-27,342,2611,8,11.05
2006-01-27,-4,-23,351,2611,7.9333334,11.116667
2006-01-28,-7,-18,354,2611,7.883333,11.2
2006-01-29,-9,-27,348,2611,7.85,11.05
2006-01-30,-3,-12,353,2611,7.95,11.3
2006-01-31,0,-14,355,2611,8,11.266666
2006-01-01,6,-4,256,2399,14.1,20.833334
2006-01-02,-6,-13,270,2399,13.9,20.683332
2006-01-03,13,10,269,2399,14.216666,21.066668
2006-01-04,25,5,251,2399,14.416667,20.983334
2006-01-05,-5,-26,257,2399,13.916667,20.466667
2006-01-06,-4,-10,275,2399,13.933333,20.733334
2006-01-07,-2,0,278,2399,13.966666,20.9
2006-01-08,-4,30,305,2399,13.933333,21.4
2006-01-09,38,71,308,2399,14.633333,22.083334
2006-01-10,-7,-2,280,2399,13.883333,20.866667
2006-01-11,-8,-4,279,2399,13.866667,20.833334
2006-01-12,-2,-4,277,2399,13.966666,20.833334
2006-01-13,-14,9,292,2399,13.766666,21.05
2006-01-14,-5,0,280,2399,13.916667,20.9
2006-01-15,-4,27,270,2399,13.933333,21.35
2006-01-16,-6,-28,254,2399,13.9,20.433332
2006-01-17,45,45,278,2399,14.75,21.65
2006-01-18,-8,-2,278,2399,13.866667,20.866667
2006-01-19,-4,-7,274,2399,13.933333,20.783333
2006-01-20,-4,0,284,2399,13.933333,20.9
2006-01-21,-4,-9,274,2399,13.933333,20.75
2006-01-22,-4,-6,271,2399,13.933333,20.8
2006-01-23,-7,-13,272,2399,13.883333,20.683332
2006-01-24,-11,-26,259,2399,13.816667,20.466667
2006-01-25,-8,14,281,2399,13.866667,21.133333
2006-01-26,-12,2,287,2399,13.8,20.933332
2006-01-27,-4,6,286,2399,13.933333,21
2006-01-28,-5,11,286,2399,13.916667,21.083334
2006-01-29,-10,-7,282,2399,13.833333,20.783333
2006-01-30,-17,-2,292,2399,13.716666,20.866667
2006-01-31,-7,-16,266,2399,13.883333,20.633333
2006-01-01,0,-23,267,2475,23.5,7.3
2006-01-02,14,13,270,2475,23.733334,7.9
2006-01-03,-8,-27,259,2475,23.366667,7.233333
2006-01-04,52,66,294,2475,0.36666667,8.783334
2006-01-05,-4,4,291,2475,23.433332,7.75
2006-01-06,17,7,276,2475,23.783333,7.8
2006-01-07,4,-3,269,2475,23.566668,7.633333
2006-01-08,0,-15,268,2475,23.5,7.4333334
2006-01-09,-1,-2,279,2475,23.483334,7.65
2006-01-10,-3,-9,286,2475,23.45,7.5333333
2006-01-11,65,65,287,2475,0.5833333,8.766666
2006-01-12,0,48,324,2475,23.5,8.483334
2006-01-13,4,6,284,2475,23.566668,7.7833333
2006-01-14,66,42,265,2475,0.6,8.383333
2006-01-15,1,-10,270,2475,23.516666,7.516667
2006-01-16,1,-11,271,2475,23.516666,7.5
2006-01-17,-5,-15,280,2475,23.416666,7.4333334
2006-01-18,-7,-9,286,2475,23.383333,7.5333333
2006-01-19,-2,-9,274,2475,23.466667,7.5333333
2006-01-20,14,-9,263,2475,23.733334,7.5333333
2006-01-21,4,-15,258,2475,23.566668,7.4333334
2006-01-22,-6,-18,270,2475,23.4,7.383333
2006-01-23,-2,-13,274,2475,23.466667,7.4666667
2006-01-24,-8,-4,289,2475,23.366667,7.616667
2006-01-25,29,29,275,2475,23.983334,8.166667
2006-01-26,0,-4,280,2475,23.5,7.616667
2006-01-27,2,-1,277,2475,23.533333,7.6666665
2006-01-28,-4,-19,275,2475,23.433332,7.366667
2006-01-29,26,40,288,2475,23.933332,8.35
2006-01-30,-5,-10,274,2475,23.416666,7.516667
2006-01-31,-5,-4,283,2475,23.416666,7.616667
2006-01-01,-1,10,344,2556,8.483334,12.6
2006-01-02,-1,3,347,2556,8.483334,12.483334
2006-01-03,9,7,338,2556,8.65,12.55
2006-01-04,1,18,354,2556,8.516666,12.733334
2006-01-05,7,4,333,2556,8.616667,12.5
2006-01-06,2,-18,319,2556,8.533334,12.133333
2006-01-07,0,-18,323,2556,8.5,12.133333
2006-01-08,0,-28,314,2556,8.5,11.966666
2006-01-09,0,-50,289,2556,8.5,11.6
2006-01-10,-6,-48,291,2556,8.4,11.633333
2006-01-11,1,-25,311,2556,8.516666,12.016666
2006-01-12,43,18,318,2556,9.216666,12.733334
2006-01-13,13,-9,318,2556,8.716666,12.283334
2006-01-14,-3,-25,317,2556,8.45,12.016666
2006-01-15,-2,-15,326,2556,8.466666,12.183333
2006-01-16,-2,1,338,2556,8.466666,12.45
2006-01-17,7,7,343,2556,8.616667,12.55
2006-01-18,-5,-15,320,2556,8.416667,12.183333
2006-01-19,6,-6,325,2556,8.6,12.333333
2006-01-20,-4,-21,322,2556,8.433333,12.083333
2006-01-21,-5,-26,318,2556,8.416667,12
2006-01-22,3,-8,331,2556,8.55,12.3
2006-01-23,-1,-7,333,2556,8.483334,12.316667
2006-01-24,-5,-12,332,2556,8.416667,12.233334
2006-01-25,28,31,337,2556,8.966666,12.95
2006-01-26,-2,-15,325,2556,8.466666,12.183333
2006-01-27,-6,-22,325,2556,8.4,12.066667
2006-01-28,-3,-41,302,2556,8.45,11.75
2006-01-29,32,15,316,2556,9.033334,12.683333
2006-01-30,-4,-33,309,2556,8.433333,11.883333
2006-01-01,13,14,276,2475,13.466666,21.783333
2006-01-02,38,40,269,2475,13.883333,22.216667
2006-01-03,-3,5,282,2475,13.2,21.633333
2006-01-04,-1,6,283,2475,13.233334,21.65
2006-01-05,2,19,302,2475,13.283334,21.866667
2006-01-06,-2,10,301,2475,13.216666,21.716667
2006-01-08,1,-20,265,2475,13.266666,21.216667
2006-01-09,-2,-22,278,2475,13.216666,21.183332
2006-01-10,22,21,282,2475,13.616667,21.9
2006-01-11,0,21,305,2475,13.25,21.9
2006-01-12,-4,-4,293,2475,13.183333,21.483334
2006-01-13,30,56,305,2475,13.75,22.483334
2006-01-15,78,61,270,2475,14.55,22.566668
2006-01-16,3,-29,270,2475,13.3,21.066668
2006-01-17,2,-5,282,2475,13.283334,21.466667
2006-01-18,-7,23,275,2475,13.133333,21.933332
2006-01-19,2,-20,266,2475,13.283334,21.216667
2006-01-20,15,-11,268,2475,13.5,21.366667
2006-01-22,-3,-15,272,2475,13.2,21.3
2006-01-23,-5,-16,278,2475,13.166667,21.283333
2006-01-24,-2,-14,282,2475,13.216666,21.316668
2006-01-25,-2,-12,290,2475,13.216666,21.35
2006-01-26,-3,-6,284,2475,13.2,21.45
2006-01-27,12,1,280,2475,13.45,21.566668
2006-01-29,-1,-2,289,2475,13.233334,21.516666
2006-01-30,-4,-15,285,2475,13.183333,21.3
2006-01-31,-1,-20,280,2475,13.233334,21.216667
2006-01-01,1,10,359,2475,8.016666,11.433333
2006-01-02,-1,24,378,2475,7.983333,11.666667
2006-01-03,24,34,344,2475,8.4,11.833333
2006-01-04,-3,1,334,2475,7.95,11.283334
2006-01-05,-2,-31,318,2475,7.9666667,10.75
2006-01-06,-3,16,319,2475,7.95,11.533334
2006-01-07,2,-9,338,2475,8.033334,11.116667
2006-01-08,-1,7,345,2475,7.983333,11.383333
2006-01-09,0,-17,336,2475,8,10.983334
2006-01-10,-5,-26,330,2475,7.9166665,10.833333
2006-01-11,1,-22,320,2475,8.016666,10.9
2006-01-12,-5,-10,329,2475,7.9166665,11.1
2006-01-13,-2,-16,319,2475,7.9666667,11
2006-01-14,1,-14,334,2475,8.016666,11.033334
2006-01-15,69,123,333,2475,9.15,13.316667
2006-01-16,-3,-13,331,2475,7.95,11.05
2006-01-17,-6,-5,345,2475,7.9,11.183333
2006-01-18,-4,-10,336,2475,7.9333334,11.1
2006-01-19,9,3,346,2475,8.15,11.316667
2006-01-20,-1,6,350,2475,7.983333,11.366667
2006-01-21,-1,3,344,2475,7.983333,11.316667
2006-01-22,-5,-2,346,2475,7.9166665,11.233334
2006-01-23,-6,-3,336,2475,7.9,11.216666
2006-01-24,-6,-5,337,2475,7.9,11.183333
2006-01-25,-5,-15,335,2475,7.9166665,11.016666
2006-01-26,-5,-29,328,2475,7.9166665,10.783334
2006-01-27,3,-13,328,2475,8.05,11.05
2006-01-28,-6,-15,332,2475,7.9,11.016666
2006-01-29,-6,-24,330,2475,7.9,10.866667
2006-01-30,-3,-21,328,2475,7.95,10.916667
2006-01-31,-11,-22,332,2475,7.8166666,10.9
2006-01-01,-1,10,277,2475,7.983333,16.433332
2006-01-02,5,-8,268,2475,8.083333,16.133333
2006-01-03,-4,4,271,2475,7.9333334,16.333334
2006-01-04,2,-11,277,2475,8.033334,16.083334
2006-01-05,12,21,299,2475,8.2,16.616667
2006-01-06,43,47,297,2475,8.716666,17.05
2006-01-07,-3,-16,282,2475,7.95,16
2006-01-08,-3,-25,272,2475,7.95,15.85
2006-01-09,0,-4,291,2475,8,16.2
2006-01-10,1,19,283,2475,8.016666,16.583334
2006-01-11,-4,18,309,2475,7.9333334,16.566668
2006-01-12,-2,6,293,2475,7.9666667,16.366667
2006-01-13,0,18,312,2475,8,16.566668
2006-01-14,0,-4,277,2475,8,16.2
2006-01-15,142,146,269,2475,10.366667,18.7
2006-01-16,8,-5,280,2475,8.133333,16.183332
2006-01-17,23,30,288,2475,8.383333,16.766666
2006-01-18,91,78,276,2475,9.516666,17.566668
2006-01-19,-1,0,279,2475,7.983333,16.266666
2006-01-20,-3,-31,266,2475,7.95,15.75
2006-01-21,18,6,269,2475,8.3,16.366667
2006-01-22,12,-4,274,2475,8.2,16.2
2006-01-23,-6,-27,273,2475,7.9,15.816667
2006-01-24,10,-9,277,2475,8.166667,16.116667
2006-01-25,0,1,291,2475,8,16.283333
2006-01-26,-2,-5,294,2475,7.9666667,16.183332
2006-01-27,-5,0,289,2475,7.9166665,16.266666
2006-01-28,-3,-7,285,2475,7.95,16.15
2006-01-29,4,8,295,2475,8.066667,16.4
2006-01-30,-3,-9,281,2475,7.95,16.116667
2006-01-31,-2,9,292,2475,7.9666667,16.416666
2006-01-01,-9,37,371,2399,8.85,13.316667
2006-01-02,-6,-8,323,2399,8.9,12.566667
2006-01-03,-8,27,352,2399,8.866667,13.15
2006-01-04,-5,24,348,2399,8.916667,13.1
2006-01-05,-6,3,334,2399,8.9,12.75
2006-01-06,-5,-27,305,2399,8.916667,12.25
2006-01-07,-4,-9,319,2399,8.933333,12.55
2006-01-08,-4,-49,280,2399,8.933333,11.883333
2006-01-09,80,32,269,2399,10.333333,13.233334
2006-01-10,-5,-36,295,2399,8.916667,12.1
2006-01-11,-1,-40,289,2399,8.983334,12.033334
2006-01-12,-3,-4,326,2399,8.95,12.633333
2006-01-13,-8,-19,306,2399,8.866667,12.383333
2006-01-14,-1,-7,314,2399,8.983334,12.583333
2006-01-15,-6,-11,321,2399,8.9,12.516666
2006-01-16,-3,10,337,2399,8.95,12.866667
2006-01-17,51,59,335,2399,9.85,13.683333
2006-01-18,-4,-34,299,2399,8.933333,12.133333
2006-01-19,-7,-16,317,2399,8.883333,12.433333
2006-01-20,-7,-14,315,2399,8.883333,12.466666
2006-01-21,-4,-1,321,2399,8.933333,12.683333
2006-01-22,4,-11,313,2399,9.066667,12.516666
2006-01-23,-7,-23,312,2399,8.883333,12.316667
2006-01-24,-7,-8,324,2399,8.883333,12.566667
2006-01-25,-6,-25,306,2399,8.9,12.283334
2006-01-26,-5,-29,302,2399,8.916667,12.216666
2006-01-27,-9,-41,293,2399,8.85,12.016666
2006-01-28,-7,-24,297,2399,8.883333,12.3
2006-01-29,-7,-28,304,2399,8.883333,12.233334
2006-01-30,-4,-35,297,2399,8.933333,12.116667
2006-01-31,-5,-42,287,2399,8.916667,12
2006-01-01,8,-9,283,2475,11.633333,19.666666
2006-01-02,0,20,274,2475,11.5,20.15
2006-01-03,1,-9,279,2475,11.516666,19.666666
2006-01-04,-3,6,281,2475,11.45,19.916666
2006-01-05,-4,0,305,2475,11.433333,19.816668
2006-01-06,-4,-11,287,2475,11.433333,19.633333
2006-01-07,-2,-25,272,2475,11.466666,19.4
2006-01-08,1,-5,274,2475,11.516666,19.733334
2006-01-09,-1,-11,279,2475,11.483334,19.633333
2006-01-10,-2,10,294,2475,11.466666,19.983334
2006-01-11,-2,22,299,2475,11.466666,20.183332
2006-01-12,-2,7,294,2475,11.466666,19.933332
2006-01-13,3,16,301,2475,11.55,20.083334
2006-01-15,67,51,268,2475,12.616667,20.666666
2006-01-16,0,-12,275,2475,11.5,19.616667
2006-01-17,-3,-14,283,2475,11.45,19.583334
2006-01-18,-4,-25,269,2475,11.433333,19.4
2006-01-19,-3,-26,273,2475,11.45,19.383333
2006-01-20,-4,-12,265,2475,11.433333,19.616667
2006-01-21,-2,-7,281,2475,11.466666,19.7
2006-01-22,-3,-17,281,2475,11.45,19.533333
2006-01-23,1,-28,269,2475,11.516666,19.35
2006-01-24,10,0,281,2475,11.666667,19.816668
2006-01-25,-1,-3,284,2475,11.483334,19.766666
2006-01-26,5,-8,287,2475,11.583333,19.683332
2006-01-27,-4,-9,289,2475,11.433333,19.666666
2006-01-28,-4,2,303,2475,11.433333,19.85
2006-01-29,0,23,309,2475,11.5,20.2
2006-01-30,-3,18,294,2475,11.45,20.116667
2006-01-31,3,-9,288,2475,11.55,19.666666
2006-01-01,1,4,357,2454,8.1,11.366667
2006-01-02,-2,13,367,2454,8.05,11.516666
2006-01-03,0,31,351,2454,8.083333,11.816667
2006-01-04,10,0,332,2454,8.25,11.3
2006-01-05,-4,-12,316,2454,8.016666,11.1
2006-01-06,-2,-50,307,2454,8.05,10.466666
2006-01-07,0,-2,326,2454,8.083333,11.266666
2006-01-08,0,-3,349,2454,8.083333,11.25
2006-01-09,-2,-11,330,2454,8.05,11.116667
2006-01-10,0,-13,338,2454,8.083333,11.083333
2006-01-11,0,-18,320,2454,8.083333,11
2006-01-12,-5,-16,332,2454,8,11.033334
2006-01-15,86,110,332,2454,9.516666,13.133333
2006-01-16,-3,-24,323,2454,8.033334,10.9
2006-01-17,-5,-22,333,2454,8,10.933333
2006-01-18,-4,4,339,2454,8.016666,11.366667
2006-01-19,-2,-3,345,2454,8.05,11.25
2006-01-20,-7,-7,343,2454,7.9666667,11.183333
2006-01-21,-4,-5,343,2454,8.016666,11.216666
2006-01-22,-5,-6,351,2454,8,11.2
2006-01-23,24,11,325,2454,8.483334,11.483334
2006-01-24,-6,-13,339,2454,7.983333,11.083333
2006-01-25,-2,-15,331,2454,8.05,11.05
2006-01-26,-3,-19,324,2454,8.033334,10.983334
2006-01-27,-5,-18,332,2454,8,11
2006-01-28,-4,-17,339,2454,8.016666,11.016666
2006-01-29,-3,-22,330,2454,8.033334,10.933333
2006-01-30,-11,1,326,2454,7.9,11.316667
2006-01-31,-8,-8,336,2454,7.95,11.166667
2006-01-01,16,112,238,1464,16.433332,19.766666
2006-01-02,20,37,201,1464,16.5,18.516666
2006-01-03,42,44,209,1464,16.866667,18.633333
2006-01-04,35,26,197,1464,16.75,18.333334
2006-01-05,8,-16,186,1464,16.3,17.633333
2006-01-06,32,24,198,1464,16.7,18.3
2006-01-07,8,11,212,1464,16.3,18.083334
2006-01-08,69,64,202,1464,17.316668,18.966667
2006-01-09,4,1,200,1464,16.233334,17.916666
2006-01-10,46,35,197,1464,16.933332,18.483334
2006-01-11,18,2,192,1464,16.466667,17.933332
2006-01-12,19,12,200,1464,16.483334,18.1
2006-01-13,9,-6,191,1464,16.316668,17.8
2006-01-14,-3,-5,198,1464,16.116667,17.816668
2006-01-15,9,17,197,1464,16.316668,18.183332
2006-01-16,2,0,200,1464,16.2,17.9
2006-01-17,14,52,243,1464,16.4,18.766666
2006-01-18,15,25,214,1464,16.416666,18.316668
2006-01-19,20,20,204,1464,16.5,18.233334
2006-01-20,64,62,204,1464,17.233334,18.933332
2006-01-21,2,13,202,1464,16.2,18.116667
2006-01-22,18,3,192,1464,16.466667,17.95
2006-01-23,3,-10,192,1464,16.216667,17.733334
2006-01-24,-1,-21,192,1464,16.15,17.55
2006-01-25,39,33,184,1464,16.816668,18.45
2006-01-26,6,13,215,1464,16.266666,18.116667
2006-01-27,2,-6,201,1464,16.2,17.8
2006-01-28,0,22,220,1464,16.166666,18.266666
2006-01-29,-1,-3,202,1464,16.15,17.85
2006-01-30,3,10,211,1464,16.216667,18.066668
2006-01-31,-4,-11,198,1464,16.1,17.716667
2006-01-02,12,19,364,2586,7.45,11.016666
2006-01-03,13,4,350,2586,7.4666667,10.766666
2006-01-04,2,-8,350,2586,7.2833333,10.566667
2006-01-05,-7,-18,339,2586,7.133333,10.4
2006-01-06,-3,-12,346,2586,7.2,10.5
2006-01-07,-1,-11,356,2586,7.233333,10.516666
2006-01-08,-1,-9,354,2586,7.233333,10.55
2006-01-09,0,-19,345,2586,7.25,10.383333
2006-01-10,0,13,357,2586,7.25,10.916667
2006-01-11,108,97,349,2586,9.05,12.316667
2006-01-12,-2,-20,348,2586,7.2166667,10.366667
2006-01-13,-8,-24,333,2586,7.116667,10.3
2006-01-14,-5,5,355,2586,7.1666665,10.783334
2006-01-15,31,100,345,2586,7.766667,12.366667
2006-01-16,-8,-10,356,2586,7.116667,10.533334
2006-01-17,-6,-14,350,2586,7.15,10.466666
2006-01-18,-5,-4,349,2586,7.1666665,10.633333
2006-01-19,-3,-16,355,2586,7.2,10.433333
2006-01-20,-10,-8,356,2586,7.0833335,10.566667
2006-01-21,-3,25,393,2586,7.2,11.116667
2006-01-22,-8,-22,351,2586,7.116667,10.333333
2006-01-23,-2,-24,338,2586,7.2166667,10.3
2006-01-24,-6,-22,352,2586,7.15,10.333333
2006-01-25,-4,-32,342,2586,7.1833334,10.166667
2006-01-26,12,-8,339,2586,7.45,10.566667
2006-01-27,-8,-12,345,2586,7.116667,10.5
2006-01-28,-6,-10,359,2586,7.15,10.533334
2006-01-29,-8,-30,343,2586,7.116667,10.2
2006-01-30,-10,3,364,2586,7.0833335,10.75
2006-01-31,-7,-1,357,2586,7.133333,10.683333
2006-01-01,5,-15,95,802,13.583333,15.566667
2006-01-02,9,124,106,802,13.65,17.883333
2006-01-03,0,14,106,802,13.5,16.05
2006-01-04,10,26,113,802,13.666667,16.25
2006-01-05,-3,-10,104,802,13.45,15.65
2006-01-06,22,26,121,802,13.866667,16.25
2006-01-08,0,-9,102,802,13.5,15.666667
2006-01-10,-1,-18,98,802,13.483334,15.516666
2006-01-11,1,35,112,802,13.516666,16.4
2006-01-12,11,-2,103,802,13.683333,15.783334
2006-01-13,0,9,114,802,13.5,15.966666
2006-01-14,0,-3,111,802,13.5,15.766666
2006-01-15,-1,-18,95,802,13.483334,15.516666
2006-01-16,-3,-9,92,802,13.45,15.666667
2006-01-17,13,16,100,802,13.716666,16.083334
2006-01-18,31,20,109,802,14.016666,16.15
2006-01-19,34,18,101,802,14.066667,16.116667
2006-01-20,1,22,93,802,13.516666,16.183332
2006-01-21,0,-17,91,802,13.5,15.533334
2006-01-22,222,203,94,802,17.2,19.2
2006-01-23,28,12,103,802,13.966666,16.016666
2006-01-24,-2,34,107,802,13.466666,16.383333
2006-01-25,171,166,112,802,16.35,18.583334
2006-01-26,-1,-15,104,802,13.483334,15.566667
2006-01-27,-2,2,111,802,13.466666,15.85
2006-01-28,0,-24,92,802,13.5,15.416667
2006-01-29,70,68,113,802,14.666667,16.95
2006-01-30,-2,-4,112,802,13.466666,15.75
2006-01-31,12,6,110,802,13.7,15.916667
2006-01-01,21,23,120,802,18.35,20.9
2006-01-02,43,34,110,802,18.716667,21.083334
2006-01-03,2,-13,114,802,18.033333,20.3
2006-01-05,15,6,105,802,18.25,20.616667
2006-01-06,-1,-12,98,802,17.983334,20.316668
2006-01-07,26,9,103,802,18.433332,20.666666
2006-01-08,4,14,118,802,18.066668,20.75
2006-01-09,5,-3,118,802,18.083334,20.466667
2006-01-11,-3,-13,108,802,17.95,20.3
2006-01-12,35,34,126,802,18.583334,21.083334
2006-01-13,33,6,102,802,18.55,20.616667
2006-01-14,0,-2,105,802,18,20.483334
2006-01-15,-1,-5,114,802,17.983334,20.433332
2006-01-16,-1,5,129,802,17.983334,20.6
2006-01-17,52,40,113,802,18.866667,21.183332
2006-01-18,-1,-1,115,802,17.983334,20.5
2006-01-19,1,11,123,802,18.016666,20.7
2006-01-20,37,69,73,802,18.616667,21.666666
2006-01-21,52,44,122,802,18.866667,21.25
2006-01-23,-4,-20,114,802,17.933332,20.183332
2006-01-24,-4,-16,114,802,17.933332,20.25
2006-01-25,78,56,109,802,19.3,21.45
2006-01-26,-3,-18,108,802,17.95,20.216667
2006-01-27,-5,-17,114,802,17.916666,20.233334
2006-01-28,2,-9,122,802,18.033333,20.366667
2006-01-29,41,36,122,802,18.683332,21.116667
2006-01-30,102,72,103,802,19.7,21.716667
2006-01-31,-5,-13,116,802,17.916666,20.3
2006-01-01,-7,-33,445,4244,17.633333,5.35
2006-01-02,-9,-45,433,4244,17.6,5.15
2006-01-03,-7,-35,436,4244,17.633333,5.3166666
2006-01-04,-2,-2,471,4244,17.716667,5.866667
2006-01-05,-7,-29,449,4244,17.633333,5.4166665
2006-01-06,-7,-13,461,4244,17.633333,5.6833334
2006-01-07,-9,-8,465,4244,19.6,7.75
2006-01-08,-8,14,491,4244,17.616667,6.133333
2006-01-09,-3,27,498,4244,17.7,6.35
2006-01-10,-15,-4,477,4244,17.5,5.8333335
2006-01-11,-8,-2,476,4244,17.616667,5.866667
2006-01-12,-4,0,467,4244,17.683332,5.9
2006-01-13,-9,-8,463,4244,17.6,5.766667
2006-01-14,-4,3,470,4244,19.683332,7.9333334
2006-01-15,-5,-5,469,4244,17.666666,5.8166666
2006-01-16,-3,-9,457,4244,17.7,5.75
2006-01-17,-7,-17,458,4244,17.633333,5.616667
2006-01-18,-5,-5,469,4244,17.666666,5.8166666
2006-01-19,-4,-10,463,4244,17.683332,5.733333
2006-01-20,-7,-5,467,4244,17.633333,5.8166666
2006-01-21,-13,-7,460,4244,19.533333,7.766667
2006-01-22,-3,2,473,4244,17.7,5.9333334
2006-01-23,-6,-9,462,4244,17.65,5.75
2006-01-24,-11,-14,464,4244,17.566668,5.6666665
2006-01-25,-14,7,485,4244,17.516666,6.016667
2006-01-26,-2,13,483,4244,17.716667,6.116667
2006-01-27,-1,-6,462,4244,17.733334,5.8
2006-01-28,10,35,476,4244,19.916666,8.466666
2006-01-29,-10,-13,462,4244,17.583334,5.6833334
2006-01-30,-10,-15,465,4244,17.583334,5.65
2006-01-31,-5,-25,449,4244,17.666666,5.483333
2006-01-01,-2,17,565,4244,8.883333,14.683333
2006-01-02,1,40,570,4244,8.933333,15.066667
2006-01-03,-2,43,590,4244,8.883333,15.116667
2006-01-04,-1,20,567,4244,8.9,14.733334
2006-01-05,12,14,557,4244,9.116667,14.633333
2006-01-06,-2,-23,532,4244,8.883333,14.016666
2006-01-07,-2,-20,535,4244,8.883333,14.066667
2006-01-08,-4,-21,522,4244,8.85,14.05
2006-01-09,-2,-46,511,4244,8.883333,13.633333
2006-01-10,-3,-42,513,4244,8.866667,13.7
2006-01-11,2,-24,518,4244,8.95,14
2006-01-12,-3,-22,533,4244,8.866667,14.033334
2006-01-13,93,77,521,4244,10.466666,15.683333
2006-01-14,-5,-16,537,4244,8.833333,14.133333
2006-01-15,-4,-20,538,4244,8.85,14.066667
2006-01-16,81,95,556,4244,10.266666,15.983334
2006-01-17,-2,2,556,4244,8.883333,14.433333
2006-01-18,-6,-14,547,4244,8.816667,14.166667
2006-01-19,-5,-1,549,4244,8.833333,14.383333
2006-01-20,-5,-8,544,4244,8.833333,14.266666
2006-01-21,2,-11,539,4244,8.95,14.216666
2006-01-22,4,-4,545,4244,8.983334,14.333333
2006-01-23,8,-14,524,4244,9.05,14.166667
2006-01-24,-5,-12,541,4244,8.833333,14.2
2006-01-25,19,4,541,4244,9.233334,14.466666
2006-01-26,25,-1,521,4244,9.333333,14.383333
2006-01-27,-5,-21,532,4244,8.833333,14.05
2006-01-28,-8,-34,519,4244,8.783334,13.833333
2006-01-29,4,-22,520,4244,8.983334,14.033334
2006-01-30,23,-8,521,4244,9.3,14.266666
2006-01-31,-2,-25,533,4244,8.883333,13.983334
2006-01-01,163,147,247,2288,1.4666667,8.95
2006-01-02,-2,0,245,2288,22.716667,6.5
2006-01-03,-4,-11,244,2288,22.683332,6.3166666
2006-01-04,-7,-11,258,2288,22.633333,6.3166666
2006-01-05,-4,13,271,2288,22.683332,6.7166667
2006-01-06,0,0,264,2288,22.75,6.5
2006-01-07,-1,-14,247,2288,22.733334,6.266667
2006-01-08,-2,-5,248,2288,22.716667,6.4166665
2006-01-09,-8,-7,265,2288,22.616667,6.383333
2006-01-10,-6,-8,263,2288,22.65,6.366667
2006-01-11,-8,3,272,2288,22.616667,6.55
2006-01-12,-7,-8,264,2288,22.633333,6.366667
2006-01-13,-7,-2,258,2288,22.633333,6.4666667
2006-01-14,-9,-11,252,2288,22.6,6.3166666
2006-01-15,-7,-16,238,2288,22.633333,6.233333
2006-01-16,-4,-17,251,2288,22.683332,6.2166667
2006-01-17,-6,-15,252,2288,22.65,6.25
